neg,neu,pos,compound,entropy,class
0.067,0.521,0.412,0.9821,4.128367641109164,10
0.054,0.69,0.256,0.9871,4.235340165023084,10
0.018,0.488,0.494,0.9995,4.2165050381625315,10
0.082,0.562,0.356,0.9555,4.176217307497931,10
0.064,0.358,0.577,0.9952,4.136148054811168,10
0.063,0.671,0.266,0.9924,4.229003122816198,10
0.147,0.566,0.287,0.836,4.236732577681062,10
0.066,0.386,0.548,0.9884,4.180489006222835,10
0.036,0.598,0.366,0.9829,4.182983940278955,10
0.0,0.543,0.457,0.9946,4.171679380234235,10
0.152,0.57,0.278,0.841,4.094630364599015,10
0.093,0.65,0.257,0.9836,4.227634218280132,10
0.161,0.539,0.3,0.9782,4.212076074984338,10
0.102,0.618,0.279,0.946,4.1915461060740515,10
0.173,0.559,0.267,0.9631,4.231165795469153,10
0.171,0.6,0.228,0.9831,4.204891596419911,10
0.091,0.538,0.371,0.9875,4.189603030177321,10
0.274,0.597,0.129,-0.8481,4.208435549743378,10
0.123,0.63,0.247,0.9871,4.198808997007361,10
0.298,0.545,0.157,-0.931,4.127350399634004,10
0.025,0.665,0.311,0.984,4.2372000215892225,10
0.076,0.675,0.249,0.8599,4.221484537533746,10
0.076,0.619,0.306,0.9643,4.167492767186554,10
0.083,0.521,0.396,0.9812,4.184433890944762,10
0.091,0.598,0.311,0.9646,4.201128510475597,10
0.058,0.514,0.428,0.988,4.189049782896486,10
0.111,0.646,0.243,0.9655,4.1459084749178485,10
0.066,0.63,0.305,0.982,4.147596202021841,10
0.076,0.7,0.224,0.802,4.154006615910285,10
0.088,0.643,0.269,0.9432,4.166064209568464,10
0.081,0.802,0.117,0.8289,4.232898341731487,10
0.045,0.7,0.256,0.9884,4.201936445263794,10
0.149,0.538,0.313,0.9234,4.166449708363284,10
0.426,0.474,0.1,-0.9633,4.118643835524764,10
0.114,0.738,0.148,0.6369,4.149049854884859,10
0.266,0.455,0.279,0.3642,4.142776982831694,10
0.0,0.849,0.151,0.6249,4.078901788788609,10
0.078,0.696,0.227,0.7574,4.031731961511889,10
0.107,0.556,0.338,0.976,4.150924861889959,10
0.176,0.611,0.214,0.2315,4.094658470927539,10
0.032,0.511,0.457,0.9887,4.155181378908589,10
0.183,0.632,0.185,0.128,4.208095157042053,10
0.142,0.518,0.339,0.9506,4.2385335183741955,10
0.086,0.684,0.23,0.9911,4.222954665391738,10
0.038,0.832,0.13,0.7717,4.212930810809055,10
0.099,0.757,0.144,0.6065,4.22796478523191,10
0.078,0.647,0.275,0.9842,4.240925719281893,10
0.129,0.611,0.26,0.9948,4.216340705564294,10
0.175,0.596,0.229,0.5523,4.088149963917673,10
0.0,0.659,0.341,0.9618,4.207202827936127,10
0.14,0.566,0.294,0.9871,4.219365887596687,10
0.125,0.607,0.268,0.8322,4.170382560480799,10
0.232,0.498,0.27,0.8824,4.151444583894983,10
0.153,0.632,0.215,0.9747,4.21742659675902,10
0.128,0.575,0.297,0.9767,4.21606416438058,10
0.104,0.591,0.305,0.9833,4.161313153994108,10
0.089,0.676,0.235,0.9981,4.205388089192434,10
0.127,0.672,0.201,0.9661,4.208263592147058,10
0.087,0.639,0.275,0.9468,4.1968213200559195,10
0.076,0.724,0.2,0.7845,4.153723440662159,10
0.278,0.61,0.112,-0.997,4.178049918722154,10
0.161,0.578,0.261,0.9937,4.195768927962029,10
0.104,0.586,0.31,0.9758,4.165917543076555,10
0.059,0.591,0.35,0.9062,4.0666502966085325,10
0.101,0.564,0.334,0.9908,4.151482071128512,10
0.054,0.675,0.27,0.872,4.076639243164394,10
0.293,0.599,0.108,-0.9644,4.184024778731911,10
0.201,0.563,0.236,0.9597,4.1749841706448025,10
0.16,0.524,0.316,0.6571,4.162485581371979,10
0.124,0.518,0.358,0.9628,4.062479674086665,10
0.0,0.713,0.287,0.8709,4.225307074840301,10
0.137,0.609,0.255,0.8591,4.220627997783646,10
0.141,0.593,0.266,0.8603,4.11825256783719,10
0.111,0.658,0.232,0.9081,4.172679034532381,10
0.093,0.522,0.385,0.8777,4.238322579436012,10
0.213,0.636,0.151,-0.9842,4.155103506081957,10
0.142,0.575,0.284,0.9518,4.1954203632597284,10
0.031,0.414,0.555,0.9722,4.14876187643643,10
0.204,0.5,0.296,0.3832,4.152220256980147,10
0.178,0.616,0.206,0.2892,4.063907431389368,10
0.0,0.612,0.388,0.9633,4.245241443998836,10
0.119,0.609,0.271,0.9936,4.2148440632795,10
0.076,0.498,0.427,0.93,4.1285552976790925,10
0.043,0.708,0.249,0.9897,4.213326593603446,10
0.231,0.537,0.231,0.2462,4.134674316943563,10
0.073,0.555,0.372,0.983,4.172872914145935,10
0.073,0.626,0.301,0.9786,4.234122645178676,10
0.058,0.753,0.189,0.9181,4.179301959087272,10
0.09,0.718,0.192,0.9909,4.229242924889218,10
0.067,0.638,0.295,0.7783,4.142168301602932,10
0.154,0.6,0.246,0.9063,4.210933391334224,10
0.119,0.544,0.337,0.8822,4.122570046998841,10
0.215,0.448,0.337,0.73,4.094918327874761,10
0.166,0.574,0.261,0.8737,4.06773776931062,10
0.289,0.487,0.224,-0.7197,4.1665736021229804,10
0.184,0.639,0.178,-0.7269,4.224499536900329,10
0.197,0.572,0.23,0.9626,4.189909073946486,10
0.198,0.559,0.243,0.1742,4.1274759458066725,10
0.169,0.463,0.367,0.9759,4.094327826442923,10
0.2,0.584,0.217,0.2415,4.162924271845592,10
0.277,0.637,0.086,-0.9719,4.121158219954652,10
0.14,0.743,0.117,-0.457,4.150232228095526,10
0.062,0.473,0.465,0.9925,4.142871496576463,10
0.271,0.602,0.126,-0.9987,4.210701493209359,10
0.212,0.432,0.356,0.7906,4.0597918177897645,10
0.43,0.453,0.117,-0.9976,4.16115576381111,10
0.226,0.603,0.172,-0.952,4.171411748865348,10
0.031,0.709,0.26,0.9733,4.177229138338354,10
0.219,0.587,0.194,-0.5739,4.235257679059777,10
0.269,0.566,0.164,-0.9063,4.144908126117291,10
0.288,0.522,0.19,-0.9437,4.18402642407881,10
0.156,0.647,0.197,0.9673,4.210569482636207,10
0.211,0.601,0.188,-0.7991,4.146482929493088,10
0.116,0.711,0.173,0.6115,4.145557319028256,10
0.066,0.711,0.223,0.955,4.145012646393245,10
0.165,0.576,0.259,0.9531,4.150249977415998,10
0.118,0.637,0.245,0.9675,4.092928266490452,10
0.192,0.639,0.169,-0.8834,4.2084651232526475,10
0.072,0.591,0.336,0.9829,4.255637675318685,10
0.16,0.579,0.261,0.8812,4.139272503222118,10
0.076,0.512,0.412,0.9941,4.216914613393903,10
0.088,0.719,0.193,0.9814,4.16631096247184,10
0.104,0.714,0.182,0.7906,4.112257099811406,10
0.046,0.797,0.157,0.8316,4.082487490661497,10
0.14,0.704,0.156,-0.0188,4.164420935364441,10
0.026,0.655,0.32,0.9888,4.258132855457621,10
0.073,0.698,0.229,0.9723,4.207175905012563,10
0.156,0.673,0.171,-0.3539,4.177777672406624,10
0.14,0.533,0.327,0.9371,4.204405898152645,10
0.043,0.74,0.217,0.9841,4.111932035710278,10
0.202,0.605,0.192,-0.6284,4.190778828315064,10
0.238,0.431,0.331,0.5423,4.177528965304107,10
0.156,0.673,0.171,-0.3539,4.177777672406624,10
0.168,0.832,0.0,-0.431,4.152010782006182,10
0.153,0.508,0.339,0.9828,4.139405835400087,10
0.049,0.541,0.411,0.9846,4.1369468508615705,10
0.03,0.858,0.112,0.8555,4.199820059893088,10
0.183,0.617,0.2,0.4578,4.238806387382609,10
0.356,0.501,0.142,-0.908,4.205011040223495,10
0.0,0.818,0.182,0.8957,4.121024818082239,10
0.065,0.562,0.373,0.9902,4.143899480885077,10
0.05,0.474,0.476,0.9923,4.190844016638938,10
0.059,0.564,0.377,0.896,4.117415144030293,10
0.016,0.714,0.27,0.9922,4.169627374383661,10
0.143,0.546,0.311,0.9126,4.169684225009759,10
0.124,0.531,0.344,0.9614,4.197438118803174,10
0.0,0.739,0.261,0.9136,4.1405350625777375,10
0.029,0.69,0.281,0.9907,4.174276137517504,10
0.036,0.481,0.482,0.9811,4.073712765269988,10
0.0,0.514,0.486,0.9342,4.153282107249666,10
0.063,0.659,0.277,0.9393,4.097076408171838,10
0.053,0.611,0.336,0.9873,4.153627853771719,10
0.032,0.488,0.48,0.9907,4.231800424845062,10
0.083,0.551,0.366,0.9848,4.210739309330718,10
0.0,0.489,0.511,0.9947,4.181665822265704,10
0.108,0.42,0.473,0.9907,4.104784285398071,10
0.233,0.576,0.191,-0.9297,4.234792546545004,10
0.161,0.67,0.169,0.296,4.222903399433192,10
0.063,0.826,0.111,0.7717,4.273419197448416,10
0.15,0.664,0.186,0.1531,4.1367455291658635,10
0.118,0.505,0.377,0.9831,4.197456443997606,10
0.128,0.707,0.166,0.4709,4.258572081142319,10
0.076,0.553,0.371,0.9623,4.179446381264989,10
0.0,0.527,0.473,0.9756,4.121889068367813,10
0.191,0.528,0.28,0.0516,3.975624843666299,10
0.087,0.531,0.383,0.8908,4.059553267206385,10
0.087,0.531,0.383,0.8908,4.059553267206385,10
0.137,0.612,0.25,0.8686,4.1790515221977875,10
0.111,0.407,0.483,0.9934,4.17950007358555,10
0.162,0.554,0.283,0.7845,4.095480359882133,10
0.145,0.548,0.307,0.9606,4.205254518711131,10
0.155,0.596,0.249,0.7906,4.16188116260023,10
0.127,0.677,0.196,0.9905,4.179058116466001,10
0.0,0.516,0.484,0.9901,4.228366935936832,10
0.064,0.604,0.332,0.991,4.2068392766770755,10
0.128,0.655,0.217,0.9018,4.1984410819598805,10
0.056,0.635,0.309,0.9678,4.152820671879875,10
0.105,0.599,0.296,0.8803,4.149832119520569,10
0.021,0.815,0.163,0.914,4.260407626203472,10
0.11,0.611,0.279,0.9325,4.247685725545472,10
0.036,0.69,0.274,0.9606,4.174638647845436,10
0.027,0.74,0.234,0.9325,4.151570854040288,10
0.191,0.537,0.272,0.956,4.178193035116029,10
0.039,0.538,0.423,0.988,4.194298177023776,10
0.05,0.787,0.163,0.872,4.134956384144856,10
0.22,0.517,0.263,0.743,4.152611254327801,10
0.142,0.587,0.271,0.9118,4.129397713269298,10
0.139,0.658,0.203,0.874,4.164027207663472,10
0.057,0.636,0.307,0.8946,4.002781271692239,10
0.168,0.459,0.373,0.7506,4.061172536403631,10
0.034,0.672,0.294,0.9468,4.128379248121102,10
0.072,0.724,0.203,0.8591,4.1218648937525195,10
0.038,0.65,0.311,0.9798,4.162172048981861,10
0.022,0.602,0.376,0.9607,4.045421999139407,10
0.053,0.744,0.203,0.9925,4.1970895549445375,10
0.141,0.596,0.264,0.7976,4.111578692340456,10
0.029,0.441,0.531,0.9771,3.9002292067116375,10
0.053,0.566,0.381,0.959,4.138672295304963,10
0.059,0.686,0.254,0.9798,4.161922182732581,10
0.166,0.656,0.178,0.836,4.173616488755205,10
0.101,0.593,0.306,0.9658,4.174994632169911,10
0.108,0.771,0.121,0.34,4.1662940536095245,10
0.109,0.644,0.247,0.9875,4.188557549472695,10
0.141,0.676,0.183,0.8773,4.185053541835887,10
0.084,0.692,0.224,0.9821,4.166259476983681,10
0.033,0.609,0.358,0.9754,4.153686654674891,10
0.06,0.679,0.262,0.949,4.183534946269684,10
0.153,0.537,0.309,0.9041,4.155556487969193,10
0.113,0.675,0.212,0.7967,4.174600938692906,10
0.214,0.543,0.243,-0.2195,4.1597882863571325,10
0.15,0.613,0.237,0.5709,4.103583285469453,10
0.0,0.621,0.379,0.9921,4.189200133136664,10
0.0,0.644,0.356,0.9033,4.1606051511041535,10
0.0,0.474,0.526,0.9638,4.084022771128634,10
0.05,0.79,0.16,0.902,4.179478053402957,10
0.035,0.56,0.405,0.9883,4.163004576698911,10
0.137,0.671,0.192,0.8479,4.221559543800333,10
0.226,0.613,0.161,-0.898,4.129135466146898,10
0.023,0.664,0.312,0.9786,4.170831792072266,10
0.07,0.771,0.159,0.8797,4.130327529723442,10
0.15,0.584,0.265,0.9186,4.186974427642385,10
0.0,0.568,0.432,0.991,4.163663994590878,10
0.056,0.575,0.37,0.9902,4.161900835509793,10
0.11,0.512,0.377,0.9779,4.273178263670243,10
0.02,0.53,0.449,0.9902,4.220647517902392,10
0.0,0.517,0.483,0.9908,4.222120522127803,10
0.094,0.583,0.323,0.9964,4.266175927865553,10
0.141,0.619,0.241,0.4404,4.136033723230937,10
0.0,0.664,0.336,0.8225,4.237865989292244,10
0.095,0.724,0.181,0.8689,4.157573916492005,10
0.029,0.505,0.467,0.9918,4.111339264124566,10
0.113,0.511,0.376,0.9816,4.207254886575071,10
0.043,0.784,0.173,0.7269,4.217018808963999,10
0.074,0.659,0.267,0.9371,4.182328443467714,10
0.271,0.496,0.233,-0.5177,4.132504229132422,10
0.168,0.667,0.166,0.4215,4.190484267698378,10
0.101,0.685,0.215,0.9646,4.212895284265195,10
0.076,0.546,0.378,0.9788,4.120662793164615,10
0.0,0.626,0.374,0.9565,4.09133262760068,10
0.085,0.554,0.361,0.9795,4.156452585856766,10
0.109,0.669,0.222,0.9152,4.150316729898669,10
0.131,0.542,0.326,0.9868,4.164829214934011,10
0.0,0.628,0.372,0.9735,4.117496587600882,10
0.099,0.543,0.357,0.9606,4.140091444852039,10
0.059,0.743,0.198,0.9593,4.270064382708291,10
0.109,0.563,0.328,0.9904,4.146654113974112,10
0.1,0.613,0.287,0.971,4.180477212232414,10
0.063,0.533,0.404,0.9978,4.203000966653103,10
0.117,0.554,0.329,0.9256,4.121524906122642,10
0.0,0.674,0.326,0.9874,4.179073928869331,10
0.078,0.562,0.359,0.9719,4.147327188162413,10
0.049,0.553,0.398,0.9856,4.077139263267865,10
0.071,0.539,0.39,0.9814,4.177472010483031,10
0.065,0.614,0.32,0.9758,4.157295539720463,10
0.0,0.688,0.312,0.7081,4.000960629609483,10
0.18,0.531,0.289,0.7128,4.089051763674948,10
0.13,0.702,0.169,0.33,4.191169304571972,10
0.113,0.74,0.147,0.762,4.157177910666302,10
0.082,0.572,0.346,0.9881,4.1619030457169375,10
0.109,0.642,0.249,0.91,4.14658459370288,10
0.25,0.594,0.156,-0.7579,4.141086048519491,10
0.178,0.629,0.193,-0.4077,4.173908985077042,10
0.181,0.646,0.173,-0.2182,4.2264994041118396,10
0.0,0.74,0.26,0.9584,4.13331998566158,10
0.108,0.59,0.302,0.967,4.180272272225228,10
0.03,0.687,0.283,0.9741,4.139107765920748,10
0.123,0.57,0.308,0.9393,4.160579107355752,10
0.034,0.615,0.35,0.9847,4.2067360597936165,10
0.078,0.57,0.352,0.891,4.154226789583849,10
0.036,0.708,0.257,0.9352,4.222436461514776,10
0.277,0.548,0.175,-0.9393,4.19769468837654,10
0.061,0.549,0.39,0.9781,4.152933292282906,10
0.205,0.559,0.237,0.8687,4.1178136709031845,10
0.083,0.783,0.134,0.8126,4.199241069323503,10
0.09,0.65,0.26,0.7184,4.168120748810188,10
0.0,0.431,0.569,0.9612,4.015992818560276,10
0.112,0.419,0.469,0.9565,4.0273572246847715,10
0.0,0.288,0.712,0.9538,4.035239119545094,10
0.046,0.74,0.214,0.8357,4.188536721153288,10
0.023,0.55,0.427,0.9867,4.2179253265696,10
0.065,0.672,0.263,0.8126,4.057048867711963,10
0.0,0.64,0.36,0.9517,4.089917029689877,10
0.136,0.581,0.283,0.9417,4.144203173689724,10
0.063,0.605,0.331,0.9906,4.183792144074909,10
0.03,0.703,0.268,0.9929,4.224159122787761,10
0.097,0.564,0.339,0.9745,4.1757567608325035,10
0.11,0.623,0.267,0.997,4.209594200105079,10
0.0,0.466,0.534,0.9612,4.088026742888877,10
0.114,0.664,0.222,0.9849,4.2011373078408445,10
0.147,0.572,0.281,0.9328,4.210334734371587,10
0.109,0.687,0.204,0.8555,4.1955670264193206,10
0.041,0.63,0.329,0.9922,4.232220703922711,10
0.115,0.623,0.262,0.9558,4.186243969431891,10
0.0,0.687,0.313,0.9864,4.1436870499380385,10
0.071,0.578,0.351,0.8291,4.0594164259989896,10
0.0,0.614,0.386,0.9921,4.20820136119811,10
0.042,0.712,0.246,0.9987,4.2341046471994845,10
0.06,0.591,0.349,0.9956,4.217733126150083,10
0.124,0.296,0.581,0.9432,4.000421865102098,10
0.049,0.708,0.243,0.7816,4.014428443084364,10
0.345,0.507,0.147,-0.8481,4.1318183588037805,10
0.0,0.791,0.209,0.8689,4.12027746927603,10
0.061,0.722,0.217,0.9598,4.255088840758677,10
0.165,0.672,0.163,-0.6623,4.157469772095335,10
0.158,0.765,0.077,-0.8893,4.194721786041228,10
0.215,0.651,0.134,-0.8834,4.16894842181092,10
0.317,0.496,0.187,-0.9266,4.1400325667230895,10
0.064,0.711,0.225,0.9852,4.172017442907592,10
0.187,0.524,0.289,0.9477,4.146299339900842,10
0.135,0.701,0.164,0.5753,4.213282179523286,10
0.163,0.595,0.242,0.988,4.164547686576631,10
0.108,0.57,0.322,0.7584,4.082085551334426,10
0.067,0.762,0.171,0.7842,4.220220030635788,10
0.047,0.634,0.319,0.9756,4.178972322033956,10
0.074,0.693,0.233,0.93,4.176221533844165,10
0.107,0.719,0.173,0.8271,4.205421608590691,10
0.092,0.653,0.256,0.9972,4.22740095198977,10
0.236,0.573,0.191,-0.9598,4.196222553577376,10
0.074,0.712,0.214,0.9412,4.1127992376274385,10
0.179,0.485,0.337,0.9819,4.207728583204503,10
0.181,0.614,0.204,0.8072,4.224188675319282,10
0.144,0.679,0.177,0.7845,4.223618650415442,10
0.099,0.629,0.273,0.9965,4.227101802071809,10
0.129,0.624,0.246,0.9933,4.238172357751576,10
0.0,0.734,0.266,0.967,4.114190277419758,10
0.089,0.681,0.23,0.8519,4.1096293243363435,10
0.044,0.654,0.302,0.9623,4.1976726076925335,10
0.066,0.579,0.355,0.8885,3.948924160765627,10
0.137,0.717,0.146,0.296,4.211079537753482,10
0.181,0.565,0.254,0.9255,4.243133289167852,10
0.0,0.537,0.463,0.9758,4.045165774944135,10
0.15,0.511,0.34,0.9409,4.203749987217257,10
0.0,0.6,0.4,0.9517,4.1600143431022785,10
0.031,0.63,0.339,0.948,4.162635988161864,10
0.062,0.434,0.504,0.9878,3.985929490516544,10
0.171,0.476,0.353,0.8587,4.023668462651337,10
0.146,0.694,0.16,0.2875,4.150666991168976,10
0.082,0.575,0.343,0.951,4.11980482310625,10
0.055,0.694,0.251,0.946,4.223561666489939,10
0.101,0.47,0.43,0.9781,4.025391310117629,10
0.061,0.596,0.343,0.9808,4.108812801633891,10
0.16,0.553,0.287,0.9626,4.147401285032078,10
0.206,0.69,0.104,-0.8807,4.15722559748377,10
0.063,0.704,0.234,0.9746,4.188736265243765,10
0.108,0.58,0.312,0.9888,4.2029851561234395,10
0.174,0.674,0.152,-0.8451,4.239480692000032,10
0.112,0.578,0.31,0.93,4.126510962809126,10
0.193,0.726,0.081,-0.6116,4.0960737359549135,10
0.183,0.651,0.166,-0.7154,4.178357686209408,10
0.117,0.72,0.163,0.5272,4.14221758963359,10
0.057,0.635,0.308,0.9924,4.182300528869407,10
0.15,0.731,0.119,-0.9403,4.181114558984766,10
0.194,0.534,0.272,0.8834,4.174396360289005,10
0.167,0.698,0.134,-0.5493,4.185319321317834,10
0.079,0.637,0.284,0.9679,4.1664117787748465,10
0.151,0.356,0.493,0.9907,4.235283098991452,10
0.0,0.713,0.287,0.9735,4.1374715139085145,10
0.233,0.596,0.172,-0.6597,4.15972435194056,10
0.116,0.554,0.33,0.9676,4.235477591493623,10
0.054,0.56,0.386,0.9907,4.2673344056060305,10
0.115,0.635,0.25,0.9976,4.218038156153902,10
0.07,0.739,0.192,0.9666,4.22191184573754,10
0.15,0.63,0.219,0.9199,4.190349432357588,10
0.094,0.685,0.221,0.875,4.177889832219847,10
0.161,0.512,0.327,0.9928,4.170568753614914,10
0.2,0.655,0.145,-0.9719,4.219774453512358,10
0.172,0.578,0.25,0.8892,4.1738097023184055,10
0.024,0.597,0.379,0.9965,4.209355216345977,10
0.072,0.752,0.176,0.9864,4.217981821438238,10
0.022,0.678,0.3,0.9652,4.203101115333192,10
0.102,0.721,0.177,0.936,4.203957604430037,10
0.069,0.508,0.423,0.9908,4.152503207218406,10
0.063,0.736,0.201,0.9933,4.226562168234884,10
0.076,0.515,0.408,0.9862,4.194508625632202,10
0.149,0.654,0.198,0.92,4.202706940421305,10
0.0,0.592,0.408,0.9081,4.137094416261471,10
0.0,0.526,0.474,0.9778,4.148891598508692,10
0.073,0.615,0.311,0.9891,4.22235742857283,10
0.103,0.49,0.408,0.9201,4.021591203698657,10
0.129,0.521,0.35,0.903,4.1407528682429415,10
0.029,0.57,0.4,0.9847,4.1186553106467,10
0.0,0.587,0.413,0.9888,4.090153190472335,10
0.042,0.568,0.39,0.9877,4.2329711951247,10
0.0,0.545,0.455,0.9493,4.172765693446958,10
0.025,0.68,0.295,0.9578,4.1437252240940365,10
0.048,0.613,0.339,0.9609,4.143647732203752,10
0.141,0.688,0.171,0.1295,4.0695899930190915,10
0.139,0.629,0.232,0.891,4.196025129257567,10
0.091,0.548,0.36,0.8519,4.211254209917297,10
0.21,0.371,0.419,0.9181,4.135028039700896,10
0.033,0.533,0.434,0.9887,4.268550490788395,10
0.092,0.763,0.145,0.9839,4.191554113262341,10
0.024,0.563,0.413,0.9899,4.264499176882779,10
0.081,0.695,0.224,0.8979,4.121740338694501,10
0.219,0.472,0.308,0.6369,4.1374366860336735,10
0.04,0.738,0.222,0.9493,4.176297425810068,10
0.061,0.844,0.095,0.3182,4.210729646695271,10
0.048,0.659,0.293,0.9948,4.1702252056572116,10
0.115,0.527,0.359,0.9806,4.21050194263025,10
0.03,0.757,0.213,0.9367,4.211250605166832,10
0.065,0.569,0.365,0.976,4.15032200969958,10
0.145,0.54,0.315,0.9492,4.130360082120066,10
0.059,0.601,0.34,0.9995,4.217237348691959,10
0.142,0.701,0.158,0.6516,4.218190554872545,10
0.045,0.658,0.297,0.9961,4.175576710594884,10
0.091,0.613,0.296,0.9873,4.163450753957379,10
0.027,0.697,0.276,0.9584,4.143454490632832,10
0.026,0.599,0.375,0.9785,4.156742317540083,10
0.159,0.558,0.283,0.9827,4.1446922989914725,10
0.038,0.446,0.516,0.9979,4.211398782965374,10
0.098,0.5,0.401,0.9881,4.166396990954997,10
0.067,0.483,0.45,0.9833,4.153454821251924,10
0.082,0.466,0.451,0.9903,4.12407311433562,10
0.107,0.61,0.284,0.9512,4.150280574916446,10
0.042,0.582,0.376,0.9877,4.174464107047291,10
0.054,0.408,0.538,0.9915,4.226595626181192,10
0.0,0.644,0.356,0.8738,4.105590237964597,10
0.054,0.789,0.156,0.9153,4.088432414348828,10
0.111,0.651,0.238,0.8834,4.092911524803941,10
0.3,0.575,0.126,-0.9678,4.17147005181836,10
0.04,0.624,0.337,0.9883,4.220393844115346,10
0.132,0.539,0.329,0.947,4.123640888561765,10
0.051,0.796,0.153,0.93,4.173166332066466,10
0.0,0.733,0.267,0.969,4.161520776074735,10
0.051,0.821,0.128,0.6041,4.109835929601758,10
0.029,0.757,0.215,0.9299,4.196897035695476,10
0.09,0.519,0.392,0.9766,4.18627862537232,10
0.034,0.668,0.298,0.9974,4.212872494319725,10
0.076,0.77,0.154,0.6808,4.171056115226315,10
0.064,0.735,0.201,0.981,4.176113799072314,10
0.024,0.855,0.122,0.9201,4.26368915768721,10
0.096,0.631,0.273,0.9413,4.224698628342378,10
0.215,0.5,0.285,0.1027,4.146888585555338,10
0.088,0.641,0.271,0.9867,4.1497217611767825,10
0.142,0.685,0.174,0.5327,4.125673999542468,10
0.035,0.706,0.259,0.9552,4.125848262299345,10
0.059,0.589,0.353,0.9971,4.1178390641616955,10
0.0,0.649,0.351,0.979,4.142860169697983,10
0.112,0.494,0.394,0.9805,4.168105135187838,10
0.028,0.695,0.276,0.9943,4.145825383000262,10
0.089,0.696,0.215,0.977,4.179551845449634,10
0.078,0.715,0.207,0.9789,4.2130270823352305,10
0.392,0.415,0.193,-0.9776,4.153849061599591,10
0.332,0.579,0.089,-0.9761,4.209747267905618,10
0.194,0.486,0.32,0.9274,4.132621776374357,10
0.0,0.526,0.474,0.9902,4.1662821453928895,10
0.052,0.591,0.357,0.9978,4.221786328917425,10
0.152,0.626,0.223,0.9778,4.182522732229069,10
0.12,0.535,0.345,0.9815,4.214494789369834,10
0.1,0.604,0.295,0.9964,4.200446542674964,10
0.121,0.647,0.232,0.9133,4.179115067917036,10
0.06,0.627,0.313,0.9954,4.208894229178191,10
0.077,0.648,0.275,0.9952,4.1979726432603055,10
0.019,0.651,0.33,0.992,4.169452482463649,10
0.04,0.638,0.322,0.9996,4.231568242539875,10
0.055,0.531,0.414,0.9978,4.142176708802591,10
0.138,0.595,0.267,0.9241,4.117795403889865,10
0.123,0.587,0.291,0.9987,4.191388887515901,10
0.127,0.597,0.276,0.9849,4.160185258998131,10
0.033,0.577,0.39,0.9726,3.965062362955316,10
0.065,0.593,0.342,0.9046,3.9841024673263914,10
0.044,0.594,0.362,0.9722,4.119264284797532,10
0.06,0.6,0.34,0.9862,4.195735221180125,10
0.031,0.626,0.343,0.992,4.196279730314762,10
0.047,0.691,0.262,0.992,4.184454554200318,10
0.077,0.634,0.289,0.9936,4.181865138950602,10
0.092,0.611,0.298,0.9972,4.179871868600831,10
0.14,0.666,0.194,0.9169,4.2009775023489535,10
0.145,0.665,0.189,0.6931,4.132725258718873,10
0.083,0.791,0.126,0.9149,4.162824935896229,10
0.082,0.753,0.165,0.91,4.223141723679447,10
0.103,0.713,0.184,0.9586,4.185583820039022,10
0.126,0.478,0.396,0.9712,4.124223497547097,10
0.03,0.799,0.171,0.9717,4.141096389982636,10
0.137,0.733,0.13,-0.128,4.123288246421208,10
